일자,사업부,카테고리,배송유형,거래액,순매출,주문건수
2026-03-10,그로서리,생수·음료,쓱배송,52640000,52110000,2011
2026-03-10,그로서리,델리·베이커리,새벽배송,20620000,20100000,894
2026-03-10,그로서리,델리·베이커리,쓱배송,25290000,24660000,1015
2026-03-10,브랜드패션,명품·부티크,택배배송,114220000,20560000,154
2026-03-10,브랜드패션,패션의류,택배배송,117480000,25850000,1318
2026-03-10,브랜드패션,뷰티,택배배송,87180000,17440000,1428
2026-03-10,브랜드패션,스포츠·아웃도어,택배배송,60890000,12790000,731
2026-03-10,라이프스타일,가전·디지털,택배배송,185370000,12980000,510
2026-03-10,라이프스타일,리빙·주방,택배배송,84340000,10120000,1167
2026-03-10,라이프스타일,유아동,택배배송,54780000,7120000,1090
2026-03-10,라이프스타일,반려동물,택배배송,33610000,4370000,750
2026-03-11,그로서리,신선식품,새벽배송,97050000,95110000,2420
2026-03-11,그로서리,신선식품,쓱배송,126050000,123530000,2949
2026-03-11,그로서리,가공식품,새벽배송,73550000,72450000,1909
2026-03-11,그로서리,가공식품,쓱배송,89350000,88010000,2390
2026-03-11,그로서리,생수·음료,새벽배송,40000000,39600000,1435
2026-03-11,그로서리,생수·음료,쓱배송,47570000,47090000,1846
2026-03-11,그로서리,델리·베이커리,새벽배송,21330000,20800000,832
2026-03-11,그로서리,델리·베이커리,쓱배송,23140000,22560000,959
2026-03-11,브랜드패션,명품·부티크,택배배송,124160000,22350000,170
2026-03-11,브랜드패션,패션의류,택배배송,110600000,24330000,1184
2026-03-11,브랜드패션,뷰티,택배배송,92230000,18450000,1641
2026-03-11,브랜드패션,스포츠·아웃도어,택배배송,61930000,13010000,730
2026-03-11,라이프스타일,가전·디지털,택배배송,174660000,12230000,513
2026-03-11,라이프스타일,리빙·주방,택배배송,78800000,9460000,1021
2026-03-11,라이프스타일,유아동,택배배송,54650000,7100000,1043
2026-03-11,라이프스타일,반려동물,택배배송,36180000,4700000,831
2026-03-12,그로서리,신선식품,새벽배송,94600000,92710000,2426
2026-03-12,그로서리,신선식품,쓱배송,126090000,123570000,2839
2026-03-12,그로서리,가공식품,새벽배송,67350000,66340000,1627
2026-03-12,그로서리,가공식품,쓱배송,83770000,82510000,2244
2026-03-12,그로서리,생수·음료,새벽배송,40430000,40030000,1468
2026-03-12,그로서리,생수·음료,쓱배송,47220000,46750000,1932
2026-03-12,그로서리,델리·베이커리,새벽배송,18960000,18490000,736
2026-03-12,그로서리,델리·베이커리,쓱배송,25770000,25130000,1122
2026-03-12,브랜드패션,명품·부티크,택배배송,127620000,22970000,162
2026-03-12,브랜드패션,패션의류,택배배송,119400000,26270000,1140
2026-03-12,브랜드패션,뷰티,택배배송,91000000,18200000,1371
2026-03-12,브랜드패션,스포츠·아웃도어,택배배송,61550000,12930000,674
2026-03-12,라이프스타일,가전·디지털,택배배송,190580000,13340000,572
2026-03-12,라이프스타일,리빙·주방,택배배송,88630000,10640000,1376
2026-03-12,라이프스타일,유아동,택배배송,52760000,6860000,900
2026-03-12,라이프스타일,반려동물,택배배송,34640000,4500000,778
2026-03-13,그로서리,신선식품,새벽배송,104420000,102330000,2546
2026-03-13,그로서리,신선식품,쓱배송,120270000,117860000,2628
2026-03-13,그로서리,가공식품,새벽배송,72060000,70980000,1724
2026-03-13,그로서리,가공식품,쓱배송,93000000,91600000,2391
2026-03-13,그로서리,생수·음료,새벽배송,43050000,42620000,1652
2026-03-13,그로서리,생수·음료,쓱배송,51910000,51390000,1974
2026-03-13,그로서리,델리·베이커리,새벽배송,21750000,21210000,883
2026-03-13,그로서리,델리·베이커리,쓱배송,26140000,25490000,1158
2026-03-13,브랜드패션,명품·부티크,택배배송,134100000,24140000,162
2026-03-13,브랜드패션,패션의류,택배배송,127220000,27990000,1211
2026-03-13,브랜드패션,뷰티,택배배송,103900000,20780000,1663
2026-03-13,브랜드패션,스포츠·아웃도어,택배배송,58910000,12370000,655
2026-03-13,라이프스타일,가전·디지털,택배배송,188490000,13190000,599
2026-03-13,라이프스타일,리빙·주방,택배배송,95300000,11440000,1253
2026-03-13,라이프스타일,유아동,택배배송,54390000,7070000,1111
2026-03-13,라이프스타일,반려동물,택배배송,37030000,4810000,739
2026-03-14,그로서리,신선식품,새벽배송,111360000,109130000,2938
2026-03-14,그로서리,신선식품,쓱배송,130410000,127800000,3149
2026-03-14,그로서리,가공식품,새벽배송,83430000,82180000,2062
2026-03-14,그로서리,가공식품,쓱배송,94440000,93020000,2344
2026-03-14,그로서리,생수·음료,새벽배송,44410000,43970000,1520
2026-03-14,그로서리,생수·음료,쓱배송,56380000,55820000,2181
2026-03-14,그로서리,델리·베이커리,새벽배송,22670000,22100000,995
2026-03-14,그로서리,델리·베이커리,쓱배송,28670000,27950000,1288
2026-03-14,브랜드패션,명품·부티크,택배배송,142020000,25560000,192
2026-03-14,브랜드패션,패션의류,택배배송,130940000,28810000,1403
2026-03-14,브랜드패션,뷰티,택배배송,105710000,21140000,1815
2026-03-14,브랜드패션,스포츠·아웃도어,택배배송,65420000,13740000,679
2026-03-14,라이프스타일,가전·디지털,택배배송,202990000,14210000,629
2026-03-14,라이프스타일,리빙·주방,택배배송,98750000,11850000,1436
2026-03-14,라이프스타일,유아동,택배배송,58660000,7630000,1144
2026-03-14,라이프스타일,반려동물,택배배송,40990000,5330000,932
2026-03-15,그로서리,신선식품,새벽배송,109800000,107600000,2385
2026-03-15,그로서리,신선식품,쓱배송,136950000,134210000,3360
2026-03-15,그로서리,가공식품,새벽배송,86870000,85570000,2258
2026-03-15,그로서리,가공식품,쓱배송,97400000,95940000,2797
2026-03-15,그로서리,생수·음료,새벽배송,45010000,44560000,1742
2026-03-15,그로서리,생수·음료,쓱배송,58240000,57660000,2288
2026-03-15,그로서리,델리·베이커리,새벽배송,22830000,22260000,1019
2026-03-15,그로서리,델리·베이커리,쓱배송,27870000,27170000,1065
2026-03-15,브랜드패션,명품·부티크,택배배송,128690000,23160000,165
2026-03-15,브랜드패션,패션의류,택배배송,116920000,25720000,1306
2026-03-15,브랜드패션,뷰티,택배배송,99860000,19970000,1716
2026-03-15,브랜드패션,스포츠·아웃도어,택배배송,66830000,14030000,753
2026-03-15,라이프스타일,가전·디지털,택배배송,205670000,14400000,580
2026-03-15,라이프스타일,리빙·주방,택배배송,92510000,11100000,1405
2026-03-15,라이프스타일,유아동,택배배송,55180000,7170000,1007
2026-03-15,라이프스타일,반려동물,택배배송,38380000,4990000,781
2026-03-16,그로서리,신선식품,새벽배송,108900000,106720000,2384
2026-03-16,그로서리,신선식품,쓱배송,134480000,131790000,3441
2026-03-16,그로서리,가공식품,새벽배송,84700000,83430000,2067
2026-03-16,그로서리,가공식품,쓱배송,93720000,92310000,2259
2026-03-16,그로서리,생수·음료,새벽배송,46920000,46450000,1641
2026-03-16,그로서리,생수·음료,쓱배송,57590000,57010000,1978
2026-03-16,그로서리,델리·베이커리,새벽배송,22820000,22250000,925
2026-03-16,그로서리,델리·베이커리,쓱배송,25710000,25070000,983
2026-03-16,브랜드패션,명품·부티크,택배배송,115970000,20870000,161
2026-03-16,브랜드패션,패션의류,택배배송,119220000,26230000,1169
2026-03-16,브랜드패션,뷰티,택배배송,91670000,18330000,1612
2026-03-16,브랜드패션,스포츠·아웃도어,택배배송,55080000,11570000,645
2026-03-16,라이프스타일,가전·디지털,택배배송,169600000,11870000,493
2026-03-16,라이프스타일,리빙·주방,택배배송,87500000,10500000,1209
2026-03-16,라이프스타일,유아동,택배배송,52210000,6790000,984
2026-03-16,라이프스타일,반려동물,택배배송,36380000,4730000,751
2026-03-17,그로서리,신선식품,새벽배송,105000000,102900000,2664
2026-03-17,그로서리,신선식품,쓱배송,121810000,119370000,3075
2026-03-17,그로서리,가공식품,새벽배송,74270000,73160000,2073
2026-03-17,그로서리,가공식품,쓱배송,87740000,86420000,2173
2026-03-17,그로서리,생수·음료,새벽배송,42030000,41610000,1554
2026-03-17,그로서리,생수·음료,쓱배송,53310000,52780000,2165
2026-03-17,그로서리,델리·베이커리,새벽배송,20390000,19880000,831
2026-03-17,그로서리,델리·베이커리,쓱배송,24300000,23690000,953
2026-03-17,브랜드패션,명품·부티크,택배배송,128070000,23050000,165
2026-03-17,브랜드패션,패션의류,택배배송,119410000,26270000,1159
2026-03-17,브랜드패션,뷰티,택배배송,88270000,17650000,1371
2026-03-17,브랜드패션,스포츠·아웃도어,택배배송,58540000,12290000,698
2026-03-17,라이프스타일,가전·디지털,택배배송,182040000,12740000,515
2026-03-17,라이프스타일,리빙·주방,택배배송,84850000,10180000,1133
2026-03-17,라이프스타일,유아동,택배배송,50300000,6540000,1013
2026-03-17,라이프스타일,반려동물,택배배송,35800000,4650000,755
2026-03-18,그로서리,신선식품,새벽배송,92550000,90700000,2013
2026-03-18,그로서리,신선식품,쓱배송,122050000,119610000,2674
2026-03-18,그로서리,가공식품,새벽배송,68940000,67910000,1829
2026-03-18,그로서리,가공식품,쓱배송,87670000,86350000,2519
2026-03-18,그로서리,생수·음료,새벽배송,38820000,38430000,1555
2026-03-18,그로서리,생수·음료,쓱배송,51630000,51110000,1831
2026-03-18,그로서리,델리·베이커리,새벽배송,21010000,20480000,936
2026-03-18,그로서리,델리·베이커리,쓱배송,25810000,25160000,1066
2026-03-18,브랜드패션,명품·부티크,택배배송,118530000,21340000,160
2026-03-18,브랜드패션,패션의류,택배배송,123990000,27280000,1176
2026-03-18,브랜드패션,뷰티,택배배송,97440000,19490000,1665
2026-03-18,브랜드패션,스포츠·아웃도어,택배배송,55350000,11620000,617
2026-03-18,라이프스타일,가전·디지털,택배배송,183950000,12880000,517
2026-03-18,라이프스타일,리빙·주방,택배배송,80680000,9680000,1036
2026-03-18,라이프스타일,유아동,택배배송,56390000,7330000,1037
2026-03-18,라이프스타일,반려동물,택배배송,32410000,4210000,689
2026-03-19,그로서리,신선식품,새벽배송,102400000,100350000,2691
2026-03-19,그로서리,신선식품,쓱배송,125850000,123330000,2852
2026-03-19,그로서리,가공식품,새벽배송,73300000,72200000,1865
2026-03-19,그로서리,가공식품,쓱배송,82450000,81210000,2121
2026-03-19,그로서리,생수·음료,새벽배송,40410000,40010000,1484
2026-03-19,그로서리,생수·음료,쓱배송,47430000,46960000,1816
2026-03-19,그로서리,델리·베이커리,새벽배송,21100000,20570000,930
2026-03-19,그로서리,델리·베이커리,쓱배송,23600000,23010000,1038
2026-03-19,브랜드패션,명품·부티크,택배배송,122080000,21970000,162
2026-03-19,브랜드패션,패션의류,택배배송,116220000,25570000,1208
2026-03-19,브랜드패션,뷰티,택배배송,93680000,18740000,1635
2026-03-19,브랜드패션,스포츠·아웃도어,택배배송,57570000,12090000,614
2026-03-19,라이프스타일,가전·디지털,택배배송,182130000,12750000,551
2026-03-19,라이프스타일,리빙·주방,택배배송,90340000,10840000,1375
2026-03-19,라이프스타일,유아동,택배배송,54580000,7100000,1042
2026-03-19,라이프스타일,반려동물,택배배송,33680000,4380000,652
2026-03-20,그로서리,신선식품,새벽배송,96360000,94430000,2519
2026-03-20,그로서리,신선식품,쓱배송,131780000,129140000,3094
2026-03-20,그로서리,가공식품,새벽배송,75880000,74740000,1895
2026-03-20,그로서리,가공식품,쓱배송,87820000,86500000,2214
2026-03-20,그로서리,생수·음료,새벽배송,42680000,42250000,1661
2026-03-20,그로서리,생수·음료,쓱배송,54870000,54320000,2109
2026-03-20,그로서리,델리·베이커리,새벽배송,22050000,21500000,879
2026-03-20,그로서리,델리·베이커리,쓱배송,25310000,24680000,1015
2026-03-20,브랜드패션,명품·부티크,택배배송,127070000,22870000,162
2026-03-20,브랜드패션,패션의류,택배배송,128850000,28350000,1369
2026-03-20,브랜드패션,뷰티,택배배송,105490000,21100000,1748
2026-03-20,브랜드패션,스포츠·아웃도어,택배배송,64010000,13440000,807
2026-03-20,라이프스타일,가전·디지털,택배배송,200480000,14030000,572
2026-03-20,라이프스타일,리빙·주방,택배배송,87370000,10480000,1188
2026-03-20,라이프스타일,유아동,택배배송,57170000,7430000,963
2026-03-20,라이프스타일,반려동물,택배배송,37970000,4940000,829
2026-03-21,그로서리,신선식품,새벽배송,108860000,106680000,2367
2026-03-21,그로서리,신선식품,쓱배송,133620000,130950000,3279
2026-03-21,그로서리,가공식품,새벽배송,80230000,79030000,2312
2026-03-21,그로서리,가공식품,쓱배송,101870000,100340000,2723
2026-03-21,그로서리,생수·음료,새벽배송,45810000,45350000,1643
2026-03-21,그로서리,생수·음료,쓱배송,54120000,53580000,2106
2026-03-21,그로서리,델리·베이커리,새벽배송,23040000,22460000,899
2026-03-21,그로서리,델리·베이커리,쓱배송,28960000,28240000,1232
2026-03-21,브랜드패션,명품·부티크,택배배송,131980000,23760000,182
2026-03-21,브랜드패션,패션의류,택배배송,134300000,29550000,1339
2026-03-21,브랜드패션,뷰티,택배배송,110820000,22160000,1898
2026-03-21,브랜드패션,스포츠·아웃도어,택배배송,61940000,13010000,707
2026-03-21,라이프스타일,가전·디지털,택배배송,200930000,14070000,570
2026-03-21,라이프스타일,리빙·주방,택배배송,93000000,11160000,1244
2026-03-21,라이프스타일,유아동,택배배송,56670000,7370000,965
